"k" "absresidrel" "runtimeb" "runtimea"
"460" 7 5.91528443200819e-15 6.256279209 0.005786511
"461" 7 8.76842843085132e-15 6.288036494 0.005868285
"462" 7 4.32120825486783e-14 6.250495024 0.008779789
"463" 7 8.36657608511188e-15 6.250462174 0.005920958
"464" 7 6.03297559866671e-14 6.202745647 0.005867924
"465" 7 7.0408179872669e-15 6.211808093 0.00594576
"466" 7 7.18627325940757e-14 6.208671053 0.005763829
"467" 7 1.35672764987677e-14 6.20856649 0.005780184
"468" 7 2.06852515528994e-13 6.311133724 0.00669823
"469" 7 5.79026840744543e-14 6.267503204 0.006248677
"470" 7 1.03024440527034e-13 6.266727164 0.005945833
"471" 7 5.84139564281643e-14 6.311111058 0.006051578
"472" 7 8.12033489967703e-15 6.588445068 0.006225638
"473" 7 2.85234615787362e-14 6.240129377 0.005826512
"474" 7 4.77994202612373e-15 6.236959521 0.005996923
"475" 7 8.96805856047626e-15 6.268526962 0.005842066
"476" 7 1.33023350570036e-13 6.222068334 0.005824297
"477" 7 2.81235321415769e-14 6.162379904 0.005814189
"478" 7 1.22778543665634e-14 6.179416385 0.005709681
"479" 7 6.86022446547071e-15 6.156995244 0.005918061
"480" 7 1.59100373789477e-14 6.240170961 0.005900812
"481" 7 1.87552771107727e-14 6.306050959 0.005872508
"482" 7 5.95791140054117e-15 6.312350088 0.005816329
"483" 7 4.40064039149756e-14 6.264695279 0.005925401
"484" 7 2.22650759436402e-14 6.236823977 0.005993332
"485" 7 1.61360539754164e-15 6.206436313 0.006029998
"486" 7 2.13522734091956e-15 6.216847708 0.005922412
"487" 7 4.64764671227686e-14 6.172545601 0.006215816
"488" 7 1.80932599426861e-14 6.247272853 0.006970485
"489" 7 1.98778282782199e-14 6.262154573 0.006226594
"490" 7 7.39211100712471e-14 6.333586222 0.006459778
"491" 7 5.66676640675304e-15 6.246668234 0.006456544
"492" 7 7.26998819545058e-15 6.597628252 0.006203682
"493" 7 1.82455987349004e-15 6.39100294 0.005758226
"494" 7 1.64377401436605e-13 6.191363455 0.005756755
"495" 7 5.61714404678865e-14 6.217503096 0.006070265
"496" 7 1.2171999177024e-14 6.196372144 0.00656114
"497" 7 5.78034518436625e-15 6.16269277 0.005743023
"498" 7 1.86917302333096e-13 6.130310417 0.005690553
"499" 7 1.47118961555517e-14 6.172057569 0.005882819
"500" 7 1.27260232917229e-14 6.234133673 0.006008522
